id,roastery_id,owner_id,name,description,address,latitude,longitude,phone_number,category,thumbnail_url,open_time,close_time
24,1,,로스터리 엔오알엠 in 크리스마스,"ROASTERY N5RM

로스터리 N5RM(엔오알엠)은 이름 속 'N5RM'에서 숫자 5가 영어 'O'의 발음과 같아, 'a cup of a norm'이라는 슬로건에서 'norm'을 창의적으로 표현한 것입니다. 이는 단순히 커피 한 잔을 넘어서, 기준이 되는 한 잔을 의미합니다.

로스터리 N5RM은 다양한 원산지의 독특한 향과 맛을 발견하고, 다섯 가지 원칙을 바탕으로 풍부한 커피 경험을 제공합니다. 취향을 발견하는 즐거운 한 잔, 로스터리 N5RM입니다.

커피 애호가들의 깊은 정성과 열정이 모여 탄생한 스페셜티 커피 전문 브랜드입니다. 우리는 단순히 커피를 판매하는 것을 넘어, 커피가 만들어내는 이야기와 감정을 전달하고자 합니다. 또한, 전 세계에서 엄선된 원두를 사용하여 각각의 고유한 맛과 향을 최상으로 살려내는 로스팅 기술을 자랑합니다.

커피 한 잔에 담긴 따뜻함과 정성을 통해 일상에 작은 기쁨을 더하는 것이 우리의 목표입니다. 매장 곳곳에서 느껴지는 편안하면서도 섬세한 분위기는 누구나 쉽게 이야기를 나누고 추억을 쌓을 수 있는 공간을 만듭니다.

좋은 커피를 통해 좋은 관계를 만들고, 그 관계가 좋은 기억으로 남게 하는 것, 그것이 바로 로스터리 N5RM이 추구하는 가치입니다. 오늘도 N5RM에서는 전 세계의 다양한 커피를 통해 여러분의 커피 라이프를 향기롭고 의미 있는 시간으로 채워드릴 것을 약속드립니다.

로스터리 N5RM에서는 새로운 맛의 원두를 선보이기 위해 산지에서 직접 생두를 다이렉트 트레이딩하며, 이를 통해 커피의 고유한 풍미를 최대한 살린 로스팅을 진행합니다. 저희는 브루잉 커피를 통해 바쁜 현대 사회 속에서도 잠시 여유와 품격을 즐길 수 있는 특별한 경험을 선사합니다. 산지와의 직접 거래를 통해 제공되는 각 원두는 고객들에게 독특하고 깊은 커피의 매력을 전달합니다.

커피를 사랑하는 모든 분들이 N5RM에서 특별한 커피 한 잔과 함께 잊을 수 없는 순간을 만들어 가실 수 있기를 바랍니다.",서울 광진구 아차산로26길 20 1층,37.5404879,127.0658648,0507-1365-4369,"카페,디저트",,,
25,1,,프로토콜 연희점,"스폐셜티 커피 로스터리 프로토콜은 하루에 두 잔의 커피를 마시길 희망합니다. 그 중 한 잔은 에스프레소 머신으로 내린 조금은 묵직한 커피였으면 합니다. 오랜 시간 우리에게 익숙한 풍미를 지니면서도, 매일 마셔도 부담 없는 균형감과 인상을 남기는 한 잔이라면 이상적일 것입니다.

또 다른 한 잔은 정성스럽게 내린 브루잉 커피이길 바랍니다. 추출되는 시간 동안 숨을 고르고, 천천히 음미할 수 있도록요. 티(Tea)와 같은 섬세한 향을 품은 커피로 편안한 마무리를 위한 한 잔을 제안합니다.

프로토콜 연희는 로스터가 매일 로스팅룸에서 커피 프로파일을 기록하고, 바리스타들이 Bar에서 추출 레시피를 실험하며 연구하는 아카이브 공간으로 시작되었습니다. 현재 커피를 매개로 경험, 배움, 놀이를 오가는 쇼룸과 함께 운영되고 있습니다.",서울 서대문구 연희로 109 2층,37.5677946,126.9313914,0507-1389-6159,"카페,디저트",,,
26,1,,인왕산 대충유원지,주차불가 (인근 공영주차장 이용),서울 종로구 필운대로 46 4층,37.5800885,126.9688368,070-7807-5640,"카페,디저트",,,
27,1,,헬무트커피로스터스,2010년 오픈을 시작으로 10년전통 크림커피명가 헬무트커피로스터스입니다. 직접 로스팅한 신선한커피와 100프로 동물성 생크림만을 이용한 아인슈페너가 매력적인 카페입니다.,서울 서초구 방배천로6길 3-10 헬무트커피로스터스,37.4799458,126.9828466,070-7776-3748,"카페,디저트",,,
28,1,,커피휘엘,"커피휘엘(COFFEE FIEL)은 오랜 커피 연구와 개발에 매진하며 쌓아온 오랜 경험과 노하우를 반영해 선보이는 국내 최고의 스페셜티커피 전문점입니다. 매 시즌 다양한 산지별로 맛볼 수 있는 스페셜티커피와 함께 매장에서 직접만든 디저트들로 더 맛있는 스페셜티커피를 즐겨보세요! FIEL은 스페인어로 '충실한, 성실한' 이라는 의미로, 최고의 커피를 만들기 위해 생두와 커피 개발에 노력하고 있는 커피휘엘의 다짐을 나타냅니다.

매장에서 직접 로스팅한 신선한 커피를 맛볼 수 있으며 전문 파티쉐가 만든 다양한 디저트를 즐길 수 있습니다.
또한 로스터가 블렌딩한 최상급 원두 구매가 가능합니다. 넓은 실내 공간과 야외 테라스, 주차장이 마련되어 있습니다.",서울 강남구 논현로149길 62,37.5170173,127.0236569,0507-1407-8138,"카페,디저트",,,
29,1,,백억커피 압구정본사점,"부자되세요!

백억커피 압구정본사점입니다.",서울 강남구 논현로 829 1층 102호,37.5224395,127.0280018,070-4470-2673,"카페,디저트",,,
30,1,,소쿠리베니스 역삼선릉점,"소쿠리베니스만의 로스팅 방식으로 스페셜티 커피를 합리적인 가격에 즐겨보세요.
티 같은 커피를 추구합니다.
커피 본연의 맛 과 향
그리고 건강을 생각하는 카페입니다.

선릉 스페셜티 핸드드립 카페
선릉 로스터리 카페
선릉 스페셜 커피 게이샤
역삼동 스페셜티 핸드드립 카페
역삼동 로스터리 카페
역삼동 스페셜 커피 디카페인
선릉역 한티역근처 커피맛집
역삼선릉 커피맛집
선릉 주차가능 카페
역삼동 주차가능 카페
커피수업
핸드드립취미클래스","서울 강남구 테헤란로 322 지상3층 322호, 323호 소쿠리 베니스 (파스칼)",37.5032509,127.046588,0507-1346-0399,카페,,,
31,1,,히트커피 로스터스 신사,"히트커피로스터스 가로수길 신사점

2025 World Best Brewing 1위
2024 World Best Roasting 4위
2020 마스터오브로스터 8위
2019 한국 로스팅 국가대표 선발전 9위

- 원두납품 / 원두구매 문의 (kakao : 히트커피)",서울 강남구 도산대로17길 34 1층,37.5209243,127.0240966,0507-1473-0404,"카페,디저트",,,
32,1,,소울마켓 베이커리,소울마켓 베이커리에서는 향긋한 커피와 영혼 가득한 빵&디저트를 만날 수 있습니다. 편안한 마켓에 온 기분으로 커피와 디저트를 즐기며 쉬어 가세요 :),서울 강남구 영동대로 513 코엑스몰 B1층 I 101호,37.5112569,127.0593023,0507-1336-3560,베이커리,,,
33,1,,블루보틀 압구정 카페,블루보틀 압구정 카페는 주차 정산 미해당 카페입니다. 근처 공영주차장을 이용해 주세요. 많은 양해 부탁드립니다. 감사합니다.,"서울 강남구 논현로 854 101호, 201호",37.5257242,127.0287719,1533-6906,"카페,디저트",,,
34,1,,언더라인,"중요한건 밑줄 친다.
밑줄은 중요함을 강조한다
cafe 'UNDER LINE'
사람과 사람 사이엔 연결된 줄이 있다.
각각의 스토리들이 연결된 줄은 새로운 스토리를 만들어낸다.
연결된 스토리가 만들어 내는 새로운 스토리를 기대한다.
스토리가 모이는 그곳.
삼성역 카페 '언더라인' 입니다.",서울 강남구 테헤란로84길 12 지하1층 101호,37.506463,127.0584569,0507-1315-5399,"카페,디저트",,,
35,1,,무루,,서울 강남구 도산대로15길 40-1 카페 무루,37.5211074,127.023595,070-8277-4690,카페,,,
36,1,,에이리셉션,"'에이리셉션'은 스페셜티 커피 브랜드입니다.
직접 블렌딩한 원두 3종으로 추출한 커피와
매일, 직접 만드는 디저트로 여운이 남는 맛을 선사합니다.
양재동 특유의 편안하고 따뜻한 분위기와
양재천의 계절의 이치가 자연스레 전해지는 풍경을
느낄 수 있는 장소로 다시 찾아오고 싶은 카페를 지향합니다.

Unequalled sense after hours 'A RECEPTION'","서울 서초구 마방로 44-1 (양재동, 부광빌딩) 1층 에이리셉션",37.4762396,127.0423186,070-8286-8999,"카페,디저트",,,
37,1,,떼르드카페 양재점,"떼르 드 카페 양재점은 아시아/한국 1호점입니다.

떼르 드 카페는 2009년부터 프랑스 내에서 스페셜티 커피를 알린 선두주자로 알려져 있으며, 긴 시간 동안 커피 농장과 쌓은 두터운 신뢰를 바탕으로 우수한 농장의 커피 원두를 독점적으로 공급합니다.

떼루아 철학과 좋은 품종에 대한 깊이 있는 지식, 한 잔의 커피를 내기 위한 까다로운 기준으로, 프랑스에서 모든 로스팅 공정을 거치며 지속 가능한 커피 산업과 환경에 대한 책임감을 갖고 끊임 없는 노력을 기울이고 있습니다.

우리는 늘 기분 좋게 마실 수 있는 한 잔의 커피를 전합니다.",서울 서초구 양재천로 111 1층,37.4772834,127.0408383,02-572-1906,"카페,디저트",,,
38,1,,그리시노,"요즘의 방식으로 재해석한 이탈리안 커피, 디저트, 푸드.",서울 서초구 남부순환로 2406 오페라하우스 2층,37.4789905,127.0136125,070-4820-6554,"카페,디저트",,,
39,1,,새퍼커피,"안녕하세요. 새퍼커피입니다.

저희가 커피를 제조하는 이유는, 고객분들께 합리적인 가격에 맛있는 커피를 제공하기 위함입니다. 이를 위해 우리는 스페셜티 커피 로스팅과 대부분의 재료를 직접 제조합니다. 왜냐하면, 바리스타의 전문성으로 직접 만든 재료를 사용하여 커피를 제조할 때 최상의 품질을 보장할 수 있기 때문입니다.

우리가 하는 일은 그저 커피를 만드는 것 이상의 의미를 가지고 있습니다. 저희는 고객분들이 매일매일 찾아오는 일상에서 더욱 특별한 순간을 만들어 드리고자 합니다. 이를 위해서는 우리는 항상 최선을 다하며, 고객분들과의 교류를 통해 더욱 높은 수준의 서비스를 제공할 수 있도록 노력하고 있습니다.

따라서, 우리가 하는 일은 단순히 커피를 만드는 것 이상의 가치가 있습니다. 우리는 고객분들과의 관계를 소중히 여기며, 그들에게 매일매일 더욱 특별한 경험을 제공하고자 합니다. 이것이 바로 새퍼커피의 핵심입니다.",서울 서초구 서초대로4길 17 1층,37.4848499,126.9854956,0507-1364-7586,카페,,,
40,1,,페임커피,"브루잉 전문가가 직접 내려주는 최고의 커피를 만나보세요!
매일 로스팅한 원두로 신선한 커피를 제공합니다.

- 한국 브루어스컵(Korea Brewers Cup Championship) 챔피언 3회
- 월드 브루어스컵(World Brewers Cup Championship) 2위, 7위

바리스타 전문 교육과 커피 납품은 매장으로 연락바랍니다.",서울 서초구 사임당로12길 17,37.4882213,127.0171432,02-522-9333,카페,,,
41,1,,몬탁 방배,We sincerely love Viennoiserie + Coffee,서울 서초구 서초대로25길 54 1층,37.4901635,126.9931435,0507-1337-9864,베이커리,,,
42,1,,브루잉이펙트,"브루잉이펙트는 무수한 생각들이 가라앉을 때 비로소 모습을 보이는 감정들을 기다립니다. 수많은 생각이 머릿속을 정처 없이 떠돌아 그 무엇 때문에 시작된 복잡함인지 헷갈릴 때, 잠시 멈출 장소와 용기를 제공하고자 합니다. 이 곳에서 우리는 마시고, 먹고, 쓰고, 보고, 듣고, 기록하고, 멈추고, 찾고, 만나고, 기다리고,과거에 들렸다가 미래에 다녀오기도 합니다.",서울 서초구 청룡마을길 17-4 브루잉이펙트,37.4468307,127.0584027,0507-1334-1704,"카페,디저트",,,
43,1,,카페모호,"손님들의 하루하루에 작은 일부가 되고 싶은 스페셜티 커피 브랜드 모호입니다!

매일 마셔도 질리지 않는 커피를 좋아하고, 클린하면서도 여운이 오래가는 깊은 맛의 커피를 추구하고 있어요.

저희는 아름다운 동네를 일구는 것에 관심이 많아요. 손님들과는 안부를 편안하게 물으며 지내고 있고요. 너무 곤두서있지 않은, 안되는 것보다는 되는 게 많은, 유연하고 일상적인 저자극의 커피 공간입니다.

오늘도 내일도, 커피-손님-음악-날씨-우리의 표정까지 모두 어우러진 완벽한 하루를 꿈꾸어 봅니다.

그리고 모호는 공정하고 지속가능한 방식으로 생산된 공정무역 제품들을 소개하고 판매하는 공정무역 가게이기도 합니다.
일상의 작은 선택이지만 매일의 소비가 더 나은 방향으로 이어질 수 있다고 믿어요!",서울 서초구 양재천로7길 1 1층,37.4743129,127.0361179,,"카페,디저트",,,
44,1,,토다 베이글 양재점,"정통 뉴욕식 베이글과 스페셜티 커피로 많은 사랑을 받고 있는 토다 베이글이 양재 코네스트에 3호점을 오픈 하였습니다. 더 맛있는 베이글과 친절한 서비스로 고객님들의 사랑에 보답하겠습니다.

저희 토다베이글 양재점은 반려견 동반 불가 매장입니다. 반려견 동반을 원하시는 고객께서는 우면동 본점을 이용하여 주시면 감사하겠습니다.",서울 서초구 남부순환로 2567 1층 토다 베이글 양재점,37.484551,127.0312461,0507-1458-5402,베이글,,,
45,1,,인텔리젠시아커피 잠실,,서울 송파구 올림픽로 300 롯데월드몰 5층,37.5138975,127.1037942,0507-1327-4572,"카페,디저트",,,
46,1,,커피아카이브 Coffee Archive,"Coffee Archive 커피아카이브는 매달 새로운, 월간 스페셜티 커피를 제공하여 다양한 커피 경험을 기록하고 쌓아가는 것을 추구합니다.

커피아카이브의 모든 디저트는 매장에서 매일 직접 만들고 있습니다. 계절별로 신선한 제철 재료를 직접 손질하여 맛있는 디저트를 준비합니다.

잠실 스페셜티 커피, 시즈널 디저트. 커피아카이브.",서울 송파구 백제고분로40길 6 1층 101호,37.5039199,127.1060483,0507-1365-2904,카페,,,
47,1,,커피바이 준천재,"CoffeeBuy : Sustainable Coffee Company in Seoul, KR
-Professionals : 전문가들이 함께 합니다
<맛과 향에 대해 할말이 많은>진짜 스페셜티커피는 만나기 어렵습니다. 스페셜티커피의 공급 과정에는 생두 바이어, 로스터, 커퍼, 바리스타, 그리고 역량이 있는 소비자가 모두 모여야 하기 때문입니다. 커피바이는 이러한 전문가들이 모여 스페셜티커피를 소개하고 <누구나 건강한 스페셜티커피를 쉽게 만나도록> 2011년 서울 잠실에서 시작하였습니다.

-Origin : 매년 산지와 소통합니다
커피는 대지의 기운과 농부의 땀이 깃든 농산물 입니다. 커피바이는 이러한 커피를 생산하는 농부들의 노력을 존중하여 그들과 긴밀하게 협력하는 것을 중요하게 여기며, 그들과의 상생을 위해 높은 비용을 생두구매에 지불하고 있습니다.

-Relationship : 커피의 모든 과정에 참여합니다
커피생두 조달, 로스팅, 카페운영, 커피교육 등 coffee supply-chain 전과정에 참여하여 커피산지를 고객들과 만나게 하는 <접점> 역할을 하고 있습니다.

Quality control
-생두 : 플레이버를 보존합니다
CQI(미국 커피품질연구소)의 Q-Grader(커피품질평가사)가 SCA(미국/유럽 통합 스페셜티커피협회)기준 84점 이상의 뛰어난 품질의 아라비카 커피만을 선별하고, 직접 수입한 생두는 진공포장하여 온도와 습도가 일정하게 유지되는 전용 창고에서 관리하여 생두의 본질인 플레이버를 보존하고 있습니다.

-로스팅 : 플레이버를 극대화합니다
커피를 생산한 농부의 정신을 이어받아, 커피 품종 본연의 맛과 향을 극대화 하기 위해 공장형 대형 제조방식이 아닌, 5kg, 15kg 용량의 주물형 드럼이 내장된 반 열풍식 로스터기로 섬세하게 <파트너 맞춤형 매일 로스팅>을 고집하는 부띠끄 로스터리의 형태로 운영하고 있습니다

-커핑 : 플레이버를 평가합니다
SCA(스페셜티커피협회)의 공인인증감독관이 SCA의 품질관리 방식을 발전시킨 품질검증 시스템(QC Process)을 통해 철저한 품질관리를 수행하여, 전국의 사업장에 <맛과 향에 대해 할말이 많은> 특별하고 긴 여운이 남는 스페셜티커피를 15년째 보내드리고 있습니다.

PartnerShip
-Support : 15년 Know-how를 공유합니다
일반적인 창고형 로스팅 공장과는 다르게, 지난 15년간 5개의 직영매장을 운영하며 쌓아온 운영 Know-how를 파트너사에게 제공합니다.파트너사에게는, 주문 후 즉시 생산한 신선하고 건강한 원두, QC Process로 관리되는 일관된 맛과 향, 직영매장 운영 Know-how 공유, 지속적인 음료 레시피 및 추출 교육, 사업장의 테마, 기본 디자인, 운영 메뉴얼, 레서피 디자인, 채용, 교육, 마케팅 등의 성공적인 사업장 운영을 위한 토탈 솔루션을 제공합니다

-Training : 교육기관을 운영하고 있습니다
교육기관인 Academia에서 SCA커리큘럼 등 다양한 과정을 제공하고 있으며, 원두 테이스팅을 원하시는 대표님들의 방문을 언제나 환영하고 있습니다.","서울 송파구 석촌호수로12길 1-10 1층, 지하1층",37.5087068,127.086143,0507-1362-8559,"카페,디저트",,,
48,1,,뮤지키사운드,"2009년 3월 오픈하여 현재까지 16년째 운영중 입니다.
품질 좋은 신선한 스페셜티 커피와 음료를 제공합니다. 직접 로스팅한 원두와 제철의 싱글오리진 핸드드립 커피를 판매합니다.
2015년 스트롱홀드 로스팅 컴페티션 블랜드 부문 2위
2015년 스트롱홀드 로스팅 컴페티션 싱글 부문 4위
2023년 코리아 마스터오브로스터 4위",서울 송파구 오금로59길 11,37.4943827,127.1440808,0507-1409-4435,카페,,,
49,1,,하우스서울,"1층은 스페셜티커피 카페, 지하는 갤러리와 카페가 어우러지는 곳입니다. HOWS는 도심 속 문화와 디자인, 그 소통의 힘을 전하겠습니다.",서울 송파구 백제고분로9길 5,37.5093451,127.0796243,0507-1303-6683,카페,,,
50,1,,선호커피,"선호커피 1호점 입니다

0. 원두 납품(도/소매)
1. 에스프레소
2. 브루잉
3. 콜드브루

애호가 부터 초심자 까지 다양한 커피 선호에서 경험해보세요",서울 송파구 송이로2길 4 1층 선호커피,37.5040419,127.1145738,0507-1468-1465,카페,,,
51,1,,블루보틀 잠실 카페,블루보틀 잠실카페는 주차 미지원 매장입니다. 많은 양해 바랍니다. 감사합니다.,서울 송파구 올림픽로 300 블루보틀 잠실 카페,37.5134118,127.1033761,1533-6906,"카페,디저트",,,
52,1,,커피바이 로스터스,"CoffeeBuy : Sustainable Coffee Company in Seoul, KR
-Professionals : 전문가들이 함께 합니다
<맛과 향에 대해 할말이 많은>진짜 스페셜티커피는 만나기 어렵습니다. 스페셜티커피의 공급 과정에는 생두 바이어, 로스터, 커퍼, 바리스타, 그리고 역량이 있는 소비자가 모두 모여야 하기 때문입니다. 커피바이는 이러한 전문가들이 모여 스페셜티커피를 소개하고 <누구나 건강한 스페셜티커피를 쉽게 만나도록> 2011년 서울 잠실에서 시작하였습니다.

-Origin : 매년 산지와 소통합니다
커피는 대지의 기운과 농부의 땀이 깃든 농산물 입니다. 커피바이는 이러한 커피를 생산하는 농부들의 노력을 존중하여 그들과 긴밀하게 협력하는 것을 중요하게 여기며, 그들과의 상생을 위해 높은 비용을 생두구매에 지불하고 있습니다.

-Relationship : 커피의 모든 과정에 참여합니다
커피생두 조달, 로스팅, 카페운영, 커피교육 등 coffee supply-chain 전과정에 참여하여 커피산지를 고객들과 만나게 하는 <접점> 역할을 하고 있습니다.

Quality control
-생두 : 플레이버를 보존합니다
CQI(미국 커피품질연구소)의 Q-Grader(커피품질평가사)가 SCA(미국/유럽 통합 스페셜티커피협회)기준 84점 이상의 뛰어난 품질의 아라비카 커피만을 선별하고, 직접 수입한 생두는 진공포장하여 온도와 습도가 일정하게 유지되는 전용 창고에서 관리하여 생두의 본질인 플레이버를 보존하고 있습니다.

-로스팅 : 플레이버를 극대화합니다
커피를 생산한 농부의 정신을 이어받아, 커피 품종 본연의 맛과 향을 극대화 하기 위해 공장형 대형 제조방식이 아닌, 5kg, 15kg 용량의 주물형 드럼이 내장된 반 열풍식 로스터기로 섬세하게 <파트너 맞춤형 매일 로스팅>을 고집하는 부띠끄 로스터리의 형태로 운영하고 있습니다

-커핑 : 플레이버를 평가합니다
SCA(스페셜티커피협회)의 공인인증감독관이 SCA의 품질관리 방식을 발전시킨 품질검증 시스템(QC Process)을 통해 철저한 품질관리를 수행하여, 전국의 사업장에 <맛과 향에 대해 할말이 많은> 특별하고 긴 여운이 남는 스페셜티커피를 15년째 보내드리고 있습니다.

PartnerShip
-Support : 15년 Know-how를 공유합니다
일반적인 창고형 로스팅 공장과는 다르게, 지난 15년간 5개의 직영매장을 운영하며 쌓아온 운영 Know-how를 파트너사에게 제공합니다.파트너사에게는, 주문 후 즉시 생산한 신선하고 건강한 원두, QC Process로 관리되는 일관된 맛과 향, 직영매장 운영 Know-how 공유, 지속적인 음료 레시피 및 추출 교육, 사업장의 테마, 기본 디자인, 운영 메뉴얼, 레서피 디자인, 채용, 교육, 마케팅 등의 성공적인 사업장 운영을 위한 토탈 솔루션을 제공합니다

-Training : 교육기관을 운영하고 있습니다
교육기관인 Academia에서 SCA커리큘럼 등 다양한 과정을 제공하고 있으며, 원두 테이스팅을 원하시는 대표님들의 방문을 언제나 환영하고 있습니다.",서울 송파구 백제고분로17길 56 2층,37.510498,127.0852718,0507-1403-4153,카페,,,
53,1,,펠어커피초코 본점,"[365일 24시간] 스페셜티원두 5종의
콜드브루 자판기 출시

펠어커피초코 is

최고등급 에콰도르 카카오로 만드는 수제 초콜릿과
매장에서 정성스럽게 만든 초콜릿디저트,
신선한 원두로 직접 로스팅한 최상의 커피
초콜릿/커피 전문점 펠어커피초코

펠어커피초코는 카카오 메이커가 카카오빈을 로스팅하여 만든
수제 빈투바 생초콜릿과 초콜릿 디저트, 펠어커피 로스팅공장에서 직접 로스팅한 신선한 스페셜티커피를 제공하고 있습니다.

수제초콜릿: 펠어커피초코는 최상의 카카오빈을 사용하여 수제로 만든 초콜릿을 자랑합니다. 달콤함과 진한 풍미가 어우러진 초콜릿은 고객님의 입맛을 사로잡을 것입니다.

 스페셜티커피: 우리의 스페셜티커피는 최상급 원두를 사용하여 정성스럽게 추출됩니다. 21그램의 원두를 사용하여 40g의 에스프레소를 내립니다. 풍부한 향과 부드러운 맛이 어우러진 이 커피는 카페인들의 사랑을 받고 있습니다.

펠어커피초코는 최상의 품질과 서비스를 제공하기 위해 노력하고 있습니다. 우리는 지속 가능한 농업과 공정한 무역을 지원하며, 환경에도 친화적인 카페로 운영됩니다. 우리의 카페는 항상 고객님들을 위해 최선을 다하고 있습니다.

펠어커피초코는 바리스타 로스터 브랜딩 디자이너 쉐프등 7명의 분야별 전문가로 구성되어 있으며 언제나 고객의 관점에서 고객의 니드에 맞게 능동적인 피드백을 적극 반영하고 수정해 나가며 하나의 제품을 만들어 나가고 있습니다

문의사항 : 010-7418-2491

견과류 (아몬드, 피스타치오 등)
우유를 사용한 음료 및 디저트
대두나 대두 유래 제품
글루텐 함유 제품 (밀가루, 다른 곡물)
초콜릿이나 카카오를 사용한 음료 및 디저트
원두:과테말라.브라질,콜롬비아,케냐,에티오피아,코스타리카,우유:매일우유,브라우니:아몬드가루(캘리포니아).계란(국산)버터(프랑스산)에콰도르카카오이탈리아초콜릿.카카오버터(벨기에)크림치즈(국내산)말차(제주)호지차(제주)얼그레이(스리랑카)바닐라빈(마다가스카르)",서울 송파구 백제고분로22길 35 1층 펠어커피초코,37.5006669,127.0883746,0507-1409-2491,카페,,,
54,1,,노벨라,"따뜻한 커피가 있는 작고 소박한 공간, 카페 '노벨라' 입니다.

카페 노벨라는 스페셜티커피를 핸드드립으로 내려드립니다.",서울 마포구 연남로11길 65 1층,37.5650994,126.9154043,0507-1488-5014,"카페,디저트",,,
55,1,,문화 합정,"스페셜티 커피와 다양한 음료, 디저트 그리고 빈티지 의류를 함께 경험할 수 있는 복합문화공간",서울 마포구 양화로6길 99 지하1층,37.5484543,126.9197167,0507-1397-9737,"카페,디저트",,,
56,1,,silhouette coffee,"silhouette coffee는 일상에서 스며드는 편안하게 즐기실수 있는 스페셜티 커피를 만들고 있습니다.
직접 로스팅하여 보다 뛰어난 커피를 좋은 가격에 제공하고 있습니다.
여러가지 시그니쳐 음료도 준비되어 있습니다.
계절마다 제철과일을 이용한 신선한 생과일 쥬스를 만듭니다.

계절별 테마를 준비하여 다채로운 분위기를 연출하고 있습니다. 실루엣커피가 가장 아름다운 봄에는 라일락 나무가 만개합니다. 여름에는 이국적인 어느 해변의 무드를 연출합니다. 가을에는 할로윈을 준비하며, 직접 카빙한 잭오랜턴을 전시합니다. 겨울에는 대형 크리스마스 트리와 붕어빵 마차로 연말 분위기를 물씬 풍깁니다.

베이커리도 모두 직접 정성을 들여 만들고 있습니다.
매일매일 만드는 재료를 아끼지 않은 베이글, 티라미수, 버터바 토마토스프 등으로 다양한 식사/디져트를 제공합니다.

가게에는 먹구름이라는 이름을 가진 실버푸들 한마리가 상주합니다. 구름이랑 편하고 즐거운 시간 보내실수 있습니다.

감사합니다",서울 마포구 독막로8길 33-5 1층,37.5463855,126.9180097,02-6449-6049,"카페,디저트",,,
57,1,,커피 리브레 연남점,"커피리브레는 직접 생두를 수입하고 로스팅하는 스페셜티 커피 브랜드로, 2012년에 오픈한 연남점은 그 첫 번째 매장입니다. 좋은 커피는 좋은 생두에서 시작된다는 믿음으로, 산지에서 직접 고른 생두를 직접 볶고, 직접 추출해서 제공합니다.

연남점에서는 다양한 싱글 오리진과 블렌드 커피, 그리고 연남점만의 시그니처 메뉴를 즐길 수 있으며, 커피에 대해 잘 모르셔도 바리스타가 취향에 맞는 커피를 추천해 드립니다.",서울 마포구 성미산로32길 20-5,37.5636887,126.9237657,0507-1488-0633,"카페,디저트",,,
58,1,,틸로스터스,여러가지 스페셜티 원두를 즐길 수 있는 아늑한 산장느낌의 카페.,서울 마포구 신촌로2길 5-14 1층,37.5576898,126.9281427,0507-1332-9146,"카페,디저트",,,
59,1,,8810 커피컴퍼니,"각각의 길들은 다른 길들과 만나고 또 다른 어딘가의 길로 향합니다.

우리는 수많은 길 중, 88-10이라는 동네의 길 위에서부터 커피라는

이름의 길을 만들어보고자 '8810'이라는 이름을 지었습니다.

8810만의 길을 걷기 시작했으며, 커피를 통해 다양한 사람들과

소통하며 다양한 이야기의 길을 만들고자 합니다",서울 마포구 월드컵북로6길 88-10,37.5598745,126.9230376,0507-1351-7370,"카페,디저트",,,
60,1,,하우스 키루,https://www.instagram.com/haus.kiru,서울 마포구 성미산로 174 1층,37.5639638,126.9249783,,카페,,,
61,1,,아이덴티티커피랩,"다양한 산지에서 생산되는 수많은 커피들은
저마다의 매력을 가지고 있습니다.

우리는 고유의 매력을 가진 다양한 커피들을
온, 오프라인 스토어를 통해 꾸준히 소개하며
스페셜티 커피를 알립니다.",서울 마포구 동교로 139 1층 아이덴티티커피랩,37.555359,126.9174727,02-6015-0418,"카페,디저트",,,
62,1,,이코복스커피 스튜디오 이태원점,"당일 로스팅한 스페셜티 커피를 사용하고 원두도 판매합니다. 12년간 매일 볶아온 노하우로 품질 좋은 커피를 제공하겠습니다.
*매장별 위치와 환경의 따라 가격이 상이 할 수 있습니다*",서울 용산구 우사단로14길 4 프로세스 이태원 101호,37.5339879,126.9959424,070-8657-1473,"카페,디저트",,,
63,1,,인마이메모리,"전화예약 010-5223-2326
2007년 양평에서 핸드드립 도자기카페로 시작하여 좀 더 넓고 접근성이 좋은 숙대입구로 이전 오픈하였습니다. 다년간 모은 이쁜 도자기와 스페셜티 커피를 직접 로스팅하는 특별한 공간입니다. 저녁에는 넓은 공간에서 생맥주와 하이볼, 와인세트등도 같이 제공해드리고 있으니 특별한 분과 또는 친구끼리 연인끼리 즐겁고 추억에 남으실 수 있는 시간을 보내실 수 있도록 최선을 다하는 인마이메모리 카페가 되도록 하겠습니다.",서울 용산구 한강대로87길 12 1층,37.5442962,126.9714646,,"카페,디저트",,,
